latitude,longitude,date,platform_number,cycle_number,day_idx,lat_idx,lon_idx,pred_0m,pred_5m,pred_10m,pred_20m,pred_30m,pred_50m,pred_75m,pred_100m,pred_125m,pred_150m,pred_200m,pred_300m,pred_500m,pred_700m,pred_1000m,glorys_0m,glorys_5m,glorys_10m,glorys_20m,glorys_30m,glorys_50m,glorys_75m,glorys_100m,glorys_125m,glorys_150m,glorys_200m,glorys_300m,glorys_500m,glorys_700m,glorys_1000m,true_0m,true_5m,true_10m,true_20m,true_30m,true_50m,true_75m,true_100m,true_125m,true_150m,true_200m,true_300m,true_500m,true_700m,true_1000m
13.795,66.898,2021-07-29,2902199,250,4227,35,88,28.217613,28.355116,28.331484,28.220676,28.128263,27.870438,26.908382,24.559057,22.432858,19.978548,16.715399,13.660791,11.944729,10.596258,8.423597,28.279762,28.27903,28.278297,28.2761,28.27024,28.26072,28.084932,26.031158,22.702932,20.43675,18.2819,13.833766,11.990204,11.215278,9.384899,,28.06752380952381,28.06604761904762,28.064904761904764,28.063,28.066,28.067,24.859,23.243,20.779,16.997,13.627,11.972,10.815,8.583
12.474,65.06,2021-07-29,2902200,198,4227,30,80,28.030254,28.162693,28.146273,28.074102,28.024633,27.937384,27.488544,25.87637,23.848982,21.029915,17.362461,13.82019,11.93481,10.599343,8.396566,28.132542,28.13181,28.131077,28.128147,28.122288,28.11716,28.117893,28.25193,24.897335,22.134556,18.897152,13.799341,11.86935,11.237984,8.961547,,27.799806451612906,27.798193548387097,27.801,27.80561073825504,27.814020202020203,27.817545454545456,27.801,26.067006600660065,23.494838383838385,17.545330049261082,13.994148867313916,11.869083333333332,10.937388888888888,8.358005964214712
17.958,60.387,2021-07-29,2902201,198,4227,52,62,27.427252,27.528246,27.49049,27.374567,27.289602,26.202538,24.190699,22.763124,21.644814,20.339996,18.261232,15.764691,12.84291,11.348944,9.094861,27.256538,27.256538,27.255806,27.255074,27.248482,27.14301,24.001556,22.951231,19.980438,18.64153,17.40443,14.545701,12.650868,11.569048,9.735741,,27.2337868852459,27.232804878048785,27.229116666666663,27.23094,27.235188679245283,25.762252747252745,23.62101020408163,23.048634615384618,21.88871559633027,18.74267142857143,15.540064516129032,13.122258964143429,11.48358695652174,9.213402777777778
16.963,59.478,2021-07-29,2902267,92,4227,48,58,26.266191,26.376621,26.362202,26.331514,26.405743,25.537514,23.540627,21.707895,20.434376,19.060553,17.155811,15.074116,12.727451,11.333878,9.177377,26.117588,26.116856,26.116123,26.116123,26.11539,26.10587,23.476395,22.814997,20.162085,18.632008,17.342905,14.514206,12.226783,11.191839,8.991577,,26.043,26.043,26.04690909090909,26.049333333333333,25.3668,22.816636363636363,21.62654545454545,19.935,18.631666666666668,17.065823529411766,15.1544,12.73356,11.34248,9.14684
9.662,88.387,2021-07-29,2902680,185,4227,19,174,28.907528,29.04844,29.000824,28.84008,28.684551,28.36932,26.371218,23.20011,20.788048,18.51429,15.281115,12.134596,10.080992,8.678389,6.64847,28.974854,28.971924,28.961668,28.944822,28.914793,27.600056,25.72866,24.48204,21.342783,18.569017,15.998871,11.848842,9.67861,8.774041,7.3238015,,,29.182552631578947,29.102407407407405,28.91280769230769,28.160710280373834,26.691272727272725,24.56936206896552,21.852726315789475,20.65258620689655,15.77154867256637,12.076192307692308,9.99381124497992,8.50588888888889,6.684271287128713
11.92,71.3,2021-07-29,5905089,162,4227,28,105,28.4792,28.609043,28.581139,28.488792,28.44773,28.358139,27.00546,23.921896,20.470953,18.135448,15.177826,12.806624,11.24004,9.686503,7.5761633,28.450422,28.447493,28.442366,28.429914,28.417463,28.394024,26.056795,24.600697,19.902798,17.332651,15.440748,12.549059,11.013855,10.284341,7.792566,,28.525777777777776,28.493,28.4,28.382,27.94909523809524,25.113,22.132,19.66865,18.143,15.058,12.88,11.274,10.074,7.743399193548387
12.119473333333334,48.342265,2021-07-29,6902946,440,4227,28,13,29.646816,29.810377,29.761667,29.746895,30.016754,28.667551,24.092127,21.172028,18.263731,16.870573,15.542599,15.357297,14.4721575,13.069589,10.722368,28.248268,27.790491,27.772911,27.743614,27.738487,27.504837,22.620167,21.350842,18.560228,17.213995,15.976165,15.212958,15.053286,13.369396,10.565599,,28.81,28.727,28.66836363636364,28.593,28.12454545454545,23.837,21.332,19.4595,17.9008,16.26452631578947,15.568227272727272,16.19845,13.871545454545457,10.227666666666666
21.18314833333333,60.505813333333336,2021-07-29,6903007,43,4227,65,62,27.253263,27.325558,27.278513,27.182545,26.923279,25.478535,24.225533,23.01174,21.911041,20.659737,19.038244,16.64446,13.495319,11.590135,8.967164,26.450117,26.449385,26.44792,26.445723,26.431807,26.293375,24.11362,23.487381,21.292978,19.566607,18.161047,15.435621,12.544663,11.7463,9.926176,,25.414636363636365,25.416,25.4158,25.416,24.616333333333333,23.369,23.419666666666668,23.483,23.2538,19.55433333333333,16.356888888888886,13.413772727272727,11.682761904761906,9.3058
22.82159833333333,62.010775,2021-07-29,6903059,22,4227,71,68,27.13747,27.352272,27.25329,26.728985,25.458942,23.343052,22.404772,21.413576,20.438828,19.631737,18.492636,16.448526,13.128679,11.352391,8.91591,27.108585,27.107853,27.10712,27.018494,25.372692,23.155582,22.157263,21.821802,20.864498,20.025116,19.176947,14.91705,12.636951,11.71041,9.620014,,26.2292,26.2375,26.224454545454545,26.11290909090909,22.546777777777777,22.15077777777778,21.1004,21.682666666666663,21.23253846153846,20.842,14.770692307692308,12.975045454545452,11.14457142857143,
24.27037333333333,57.78096666666666,2021-07-29,6903060,42,4227,77,51,33.166435,33.28702,33.1223,30.075897,26.034552,23.019886,22.17206,21.473106,20.777512,20.452728,19.76206,16.858707,13.093425,-0.2734385,-0.8163719,33.534317,33.21351,33.04431,31.974945,28.156713,24.20664,23.013489,22.716116,21.72219,21.311289,21.23658,15.343333,12.343242,0.0,0.0,,32.726,32.726,31.942416666666663,27.64955555555556,24.601,23.815,23.28154545454545,22.758,23.00333333333333,22.64811111111111,16.346,12.7523,10.983736842105264,
12.621,57.296,2021-07-30,1901739,140,4228,30,49,25.793455,25.963472,25.977371,26.007391,26.158392,26.26311,25.52336,24.234215,22.847952,21.011404,17.814743,14.253572,12.158307,11.004222,9.01088,25.337534,25.33607,25.335337,25.332407,25.325815,25.319223,25.313364,24.94641,23.666098,22.11185,19.405468,14.295938,12.291238,11.70748,10.233802,,25.18445,25.185,25.189,25.189,25.193,25.1935,21.927,21.3975,19.853,16.682,14.578,12.419,10.999,9.186
13.687,70.941,2021-07-30,2902260,127,4228,35,104,28.390882,28.520826,28.491035,28.394854,28.360723,28.24828,26.750534,24.025936,21.337238,18.954842,15.799886,13.223048,11.650937,10.130026,7.9293284,28.391094,28.38963,28.3867,28.394024,28.427717,28.41673,26.66033,24.952269,20.216284,17.682028,16.15195,12.853755,11.401319,10.639576,9.07361,,28.365,28.366,28.373636363636365,28.37444444444445,28.3015,25.93,22.877,20.18709090909091,17.9786,15.494947368421052,12.87436,11.45132,10.22652,7.9048
14.153,69.851,2021-07-30,2902261,127,4228,37,99,28.310137,28.422607,28.402464,28.316578,28.28269,28.145855,27.03754,24.405844,21.992754,19.484488,16.296385,13.553001,12.017316,10.626679,8.416402,28.306131,28.304667,28.303934,28.298807,28.292215,28.286356,27.623493,26.285318,22.431929,20.006073,17.393444,13.222907,11.615925,10.732596,8.500107,,28.327,28.323,28.322272727272725,28.309666666666665,28.291,27.0287,24.29988888888889,21.902,19.3696,16.202,13.57412,11.84116,10.44244,8.179
16.289,61.403,2021-07-30,2902268,92,4228,45,66,27.082172,27.23526,27.242002,27.293417,27.503311,27.301714,25.893354,24.279518,22.384333,20.44689,17.648357,14.93703,12.601155,11.283664,9.135789,27.02069,27.019958,27.019226,27.017761,27.015564,27.0141,25.509659,24.839472,23.002502,20.813227,18.541185,14.27543,12.221656,11.319284,9.458144,,26.384,26.385,26.390818181818183,26.393444444444444,26.39836363636364,25.674100000000003,23.955,23.92772727272727,23.6556,19.404,15.24976,12.8948,11.1785,9.09128
19.45829,68.861938,2021-07-30,2902277,81,4228,58,95,28.665272,28.74656,28.74244,28.713896,28.609356,26.369513,23.993118,22.306192,20.923212,19.294535,16.960516,14.612773,12.600945,11.0435,8.96798,28.337626,28.337626,28.336893,28.336893,28.335428,28.256325,24.466658,23.988373,21.93167,19.996552,18.052645,14.873104,12.601062,11.659139,9.350474,,28.248695375722544,28.25030152284264,28.25439043062201,28.257301,28.244401646090537,23.81707412935324,23.39061111111111,22.18936381909548,19.6272304568528,17.13752156862745,14.863339800995025,12.579872277227723,11.04076,8.7583
14.96,88.436,2021-07-30,2902283,159,4228,40,174,29.033316,29.150434,29.12829,29.077028,28.979328,28.519758,26.66299,24.11473,21.601175,19.118935,15.042051,12.14612,10.045086,8.63103,6.749863,29.193121,29.191656,29.190191,29.18067,29.17188,29.097172,26.927671,25.295053,20.672598,17.745018,15.305246,11.511185,9.7511215,8.807734,7.252022,,29.206,29.212,29.214,29.21590909090909,29.19633333333333,28.1838,24.80444444444445,20.0863,17.835,14.253882352941178,11.69856,9.9228,8.49392,6.956
11.586541666666667,58.76028,2021-07-30,6902943,399,4228,26,55,26.463995,26.642328,26.6305,26.569204,26.600386,26.647875,26.057663,24.439087,23.216866,21.329382,18.100794,14.118643,11.956947,10.685401,8.511312,26.536547,26.53435,26.529953,26.51091,26.465498,26.293375,25.939604,25.849514,23.271309,20.498276,18.165442,13.31959,11.615925,10.84759,9.138798,,26.405,26.40946153846154,26.41425,26.409,26.3225,26.149,25.815,23.404727272727275,20.531,17.265249999999998,13.866,11.85925,10.74670588235294,8.56284210526316
17.18765,57.79143,2021-07-30,6902948,379,4228,49,51,24.762959,24.932346,24.902634,24.74279,24.440903,23.061728,20.905184,19.13205,18.199356,17.311916,15.878989,14.689865,12.647042,11.201744,8.919538,24.012543,24.009613,24.003021,23.894619,23.673422,23.036196,21.372082,20.586168,18.58806,17.640278,16.785517,13.929716,12.50145,11.717002,10.018464,,23.1,23.103363636363635,23.07433333333333,23.0695,22.90054545454545,20.468,18.9376,18.14,17.326444444444444,16.224333333333334,14.346714285714286,12.868,11.421739130434784,9.132333333333332
22.28600833333333,63.69110166666667,2021-07-30,6903008,43,4228,69,75,27.840696,27.951595,27.920391,27.799543,27.29214,24.829441,23.410383,22.386557,21.288721,20.25114,18.777864,16.536316,13.239902,11.515994,9.075761,27.027283,27.025818,27.025085,27.021423,27.018494,26.164465,23.85287,23.491776,22.153599,20.974365,19.768028,16.248634,12.560045,11.405713,9.551165,,26.80109090909091,26.80108333333333,26.806,26.79972727272727,23.992,23.417615384615384,22.937,21.9068,20.5601,20.539444444444445,16.584500000000002,13.476727272727272,11.293157894736842,8.78
23.59319,63.30847,2021-07-30,6903046,43,4228,74,73,29.217478,29.25279,29.217476,28.924114,27.514366,24.28764,22.739862,21.671865,20.429869,19.494122,18.369883,16.25224,12.915118,11.275602,8.936538,28.098118,28.096653,28.096653,28.09006,27.836634,24.237404,22.658255,22.194616,21.08423,20.726067,20.614002,15.339671,12.393048,11.473098,9.243538,,28.35075,28.348,28.353875,28.352166666666665,23.77372727272727,23.29118181818182,22.674,20.941,20.6838,19.26011111111111,16.065545454545457,12.926263157894736,10.932333333333332,8.433411764705882
22.172311666666666,62.230403333333335,2021-07-30,6903058,43,4228,69,69,27.025898,27.172071,27.129055,26.975363,26.333948,24.148565,22.869421,21.783524,20.78112,19.851442,18.396574,16.567072,13.225446,11.376065,8.930393,25.796778,25.795313,25.795313,25.785059,25.652485,23.516678,22.241493,21.769798,20.580309,19.706503,18.886898,15.4532,12.655995,11.863491,10.001617,,26.1191,26.11863636363636,26.1218,26.103,22.878,22.05933333333333,22.7899,22.055,21.429,21.026,16.81788888888889,13.030636363636363,11.367842105263158,
22.79669,61.844115,2021-07-30,6903062,43,4228,71,67,26.616453,26.886127,26.769167,26.204447,24.980064,23.071018,22.176197,21.156546,20.284103,19.492405,18.358885,16.455502,13.145812,11.4038925,8.971305,26.163733,26.162268,26.161535,26.086092,25.269417,23.349682,22.214392,21.769066,20.446272,19.36665,18.288492,15.05475,12.593738,11.829799,9.663228,,26.23130769230769,26.241090909090907,26.231818181818184,26.185285714285715,23.196363636363635,21.651,20.26977777777778,19.224,18.750272727272726,21.294818181818183,16.776888888888887,13.149142857142856,11.279583333333331,
24.27357,58.578046666666665,2021-07-30,6903063,43,4228,77,54,32.64976,32.737926,32.529053,29.727695,25.659075,22.889122,22.237806,21.578207,20.817055,20.31959,19.284163,16.52566,12.842377,11.038497,8.5338,33.21351,32.727898,32.386578,29.490494,27.052187,24.54796,23.497635,23.168768,22.334513,22.281044,22.16825,15.511063,12.023164,11.035096,9.484512,,32.612,32.185500000000005,30.108,26.459,23.615,23.24736363636364,22.907454545454545,21.75808333333333,22.1392,21.950818181818185,16.9376,12.113476190476192,10.699333333333332,
13.1856,59.0262,2021-07-31,1901897,117,4229,33,56,26.39726,26.514482,26.507658,26.501873,26.571615,26.565084,26.031872,24.970543,23.727524,21.717676,18.21826,14.706047,12.400207,11.054144,8.88752,25.423964,25.421766,25.420301,25.40785,25.3932,25.374157,25.382214,25.388073,24.637318,22.2078,19.548296,14.261513,12.119846,11.147893,9.695456,,,,,26.033291139240504,26.01109433962264,26.03652475247525,25.31431428571429,23.83823529411765,21.09334,17.801707547169812,15.04104975124378,12.437642436149313,10.8854251497006,8.786304609218439
11.2,64.221,2021-07-31,2902259,127,4229,25,77,27.706074,27.82496,27.811705,27.765566,27.735264,27.728664,27.72078,26.798824,24.927347,21.725521,17.554943,13.703656,11.746058,10.424346,8.225449,27.876919,27.874722,27.871792,27.861538,27.853481,27.849087,27.84982,27.84982,25.843653,22.103794,18.86932,13.311533,11.462111,10.826349,8.871456,,27.591,27.595,27.5905,27.588181818181816,27.58581818181818,27.5365,27.497333333333334,26.115,22.00911111111111,17.477555555555554,13.94836,12.15052,10.7796,8.31964
9.551,57.942,2021-07-31,2902262,127,4229,18,52,26.443062,26.653973,26.654686,26.64743,26.670301,26.699982,26.607313,25.979235,25.301311,23.282085,19.019295,13.964207,11.714366,10.409116,8.227231,26.36662,26.364422,26.362957,26.349773,26.327799,26.2714,26.138828,26.0795,24.694448,22.401165,19.682333,13.654317,11.195501,10.469649,8.831904,,27.027,27.036,27.03288888888889,27.02581818181818,26.892,26.111,25.825,25.066,24.503636363636364,21.542736842105263,14.484,11.84938,10.61748,8.338600000000001
19.34581,66.433304,2021-07-31,2902275,151,4229,57,86,28.33182,28.415031,28.415812,28.421597,28.4522,27.239426,24.791487,23.39248,22.490547,20.940868,18.377071,15.383365,12.680655,11.077705,8.79578,28.050508,28.049776,28.049776,28.049776,28.048311,28.046846,24.680532,23.91879,22.764458,21.320078,19.25898,15.703696,12.614246,11.357371,9.517472,,27.84208198757764,27.8428,27.846694029850745,27.84999696969697,27.8552039408867,24.131404040404043,22.52328492462312,21.252955276381908,19.9532,17.837305882352943,15.536948514851488,12.947713170731706,11.316998,8.891673
7.549284,91.506912,2021-07-31,2902294,122,4229,10,186,29.109518,29.226404,29.18428,29.068811,29.005857,28.798822,27.43622,24.052282,20.647873,17.787104,14.606673,11.970008,10.068182,8.71459,6.750683,29.212896,29.211432,29.211432,29.20777,29.201178,29.193853,26.77459,24.85046,19.252388,16.666128,14.53032,11.696493,9.734276,8.928587,7.216132,,,,,,,28.81347524752476,24.070282926829268,20.19737745098039,17.92571844660194,13.946,11.896795,9.939045,8.942014778325124,6.678
17.67754,58.58865,2021-07-31,2902390,214,4229,51,54,25.5378,25.702827,25.700037,25.680618,25.598906,24.503994,22.157146,20.275536,19.043036,17.910276,16.216522,14.785309,12.65857,11.305981,9.165861,25.092897,25.092165,25.091433,25.089235,25.083376,23.170965,20.321024,19.304392,17.723045,16.792841,16.140965,14.008087,12.247292,11.508987,9.620747,,24.639,24.64216129032258,24.64094,24.63483018867925,22.415,21.1035,19.06,18.59732,17.92992,16.11730769230769,14.388,12.35044,11.07008163265306,9.26812
13.548,90.964,2021-07-31,2902766,55,4229,34,184,29.147606,29.281145,29.232275,29.090569,29.042055,28.887266,27.169222,24.159834,21.361628,18.818596,15.139778,12.1247635,10.109544,8.642384,6.686474,29.21729,29.215826,29.212164,29.201178,29.191656,29.185797,28.045382,26.775322,21.470963,18.443037,15.907315,11.807825,9.754784,8.940306,7.326731,,29.24775,29.243593220338983,29.236235294117648,29.228295918367348,29.205351063829788,27.97408163265306,25.688714285714287,22.76706862745098,19.90884,15.683171428571429,11.9815,10.219120967741937,8.76183266932271,6.853889328063241
12.152513333333332,48.34604,2021-07-31,6902946,441,4229,29,13,29.62205,29.781567,29.744503,29.826704,30.205215,28.817978,24.277092,21.25933,18.527946,17.072035,15.634441,15.264227,14.413752,12.90952,10.47589,28.81225,28.400616,28.188208,28.04465,28.021942,27.731895,23.439772,21.916288,18.755058,17.400036,16.231056,15.248116,15.440016,13.847682,10.728934,,28.82725,28.74722222222222,28.6213,28.5112,28.03,23.09783333333333,20.7198,19.409,17.988555555555557,15.956142857142858,15.095333333333333,16.283736842105263,13.597428571428573,10.015333333333334
21.317961666666665,60.48946,2021-07-31,6903007,44,4229,65,62,27.0034,27.038645,26.990606,26.886946,26.640646,25.334034,24.173061,22.942877,21.863071,20.601639,18.964176,16.604698,13.464561,11.571256,8.9876175,26.33146,26.329996,26.329264,26.322672,26.305826,26.233315,24.17002,23.669027,21.925077,20.181128,18.741142,15.731528,12.619373,11.735313,10.021394,,25.86938461538461,25.8615,25.856428571428573,25.85990909090909,25.756,24.749,23.5168,23.478,22.6618,19.55754545454545,16.0696,13.32840909090909,11.520666666666669,9.516272727272726
22.783495,62.07411,2021-07-31,6903059,23,4229,71,68,26.816936,27.06371,26.968836,26.497154,25.30298,23.257019,22.347107,21.32309,20.424505,19.621677,18.4368,16.451614,13.132996,11.349979,8.89508,26.239174,26.238441,26.236977,26.199621,25.604145,23.24128,21.958036,21.505386,20.243385,19.206976,18.249672,15.076723,12.603259,11.760216,9.584125,,25.871272727272725,25.87558333333333,25.86138461538461,25.8388,23.20957142857143,21.47863636363636,20.205066666666667,19.89190909090909,21.43933333333333,20.861727272727272,15.255916666666666,12.881625,11.187399999999998,
24.184995,58.07103166666667,2021-07-31,6903060,43,4229,77,52,33.14647,33.313812,33.128185,30.091309,25.884073,22.830658,22.122372,21.367086,20.746153,20.355251,19.51906,16.679012,12.965882,11.168982,8.613578,33.54164,33.160038,32.79528,31.536943,28.053438,24.337748,23.044985,22.767387,21.91702,21.505386,21.385998,15.015198,12.150609,11.125187,9.384899,,32.604,32.604,30.7106,28.4687,24.9702,23.709777777777777,23.0678,22.716,22.783,22.50553846153846,15.704285714285714,12.715666666666667,10.986157894736843,
7.155,54.596,2021-08-01,1901517,367,4230,9,38,25.652885,25.925884,25.952171,25.868998,25.843615,25.917538,25.510986,24.58335,23.583738,22.203487,18.570877,13.200532,11.203205,10.1255455,7.976791,26.066317,26.06412,26.057528,26.037752,25.98941,25.823877,24.931028,24.486435,22.639942,22.32792,18.690603,13.066896,10.973571,10.289468,8.685415,,26.1902,26.1852,26.15057746478873,26.137521739130435,26.0842,25.265,24.606164556962025,23.88230588235294,22.45145569620253,16.55480412371134,14.381885906040267,11.370105882352942,10.111281690140846,8.078750491159136
15.739,88.133,2021-08-01,2902710,57,4230,43,173,29.020287,29.126785,29.091347,28.981203,28.86153,28.215454,26.360304,23.766506,21.277967,18.788074,15.115725,12.101324,10.098719,8.675401,6.7482333,29.008545,29.00708,29.00415,29.001953,28.990234,28.84814,26.507248,25.11414,20.497543,17.931791,15.706626,11.817347,9.879299,8.91467,7.287179,,29.12305882352941,29.122,29.123471698113207,29.12361403508772,28.197000000000003,26.461,23.322852713178293,21.03,17.130478260869566,14.582117647058825,11.933271028037383,9.992449438202248,8.552010204081633,6.8508299595141695
17.301,90.412,2021-08-01,2902758,33,4230,49,182,29.110287,29.193163,29.185047,29.168253,29.292267,29.04947,26.943836,24.152924,20.901155,18.307766,14.796519,11.84222,10.038487,8.734632,6.699902,29.19605,29.195318,29.197515,29.223885,29.286142,29.127934,26.568773,25.001343,19.880825,17.332651,15.468581,11.519975,9.785546,8.901486,7.464431,,,29.26604,29.266625,29.244222222222223,28.4786,26.515857142857143,23.6344958677686,20.577772727272727,17.996,14.511170212765958,11.930504950495049,10.207257425742574,8.847882352941177,7.047428571428571
12.514,84.575,2021-08-01,2902769,55,4230,30,158,29.410082,29.534561,29.487099,29.335522,29.358978,28.680689,25.809181,22.480898,19.520117,17.227129,14.3479595,11.696638,10.007589,8.68269,6.819199,29.398205,29.398205,29.398205,29.397472,29.395275,29.35133,26.76873,25.174932,19.59444,17.186895,14.954406,11.54854,9.861721,9.051638,7.6504717,,29.303272727272727,29.30457894736842,29.30036893203884,29.304244897959183,28.883960396039605,26.025640449438203,22.54459595959596,18.988742574257422,17.02864705882353,14.499758620689656,11.91235,10.12178346456693,8.7055,6.984222222222222
11.396823333333334,58.642026666666666,2021-08-01,6902943,400,4230,26,55,26.565111,26.727047,26.701,26.597607,26.584633,26.583126,26.018467,24.463625,23.35948,21.528362,18.279305,14.219673,12.001377,10.684333,8.487548,26.084627,26.081697,26.07657,26.057528,26.028229,25.951323,25.851711,25.76455,23.912931,20.739983,18.125889,13.386242,11.667195,10.846858,9.143926,,26.35085714285714,26.348,26.33223076923077,26.32142857142857,26.299714285714284,26.233666666666668,25.81063636363636,25.4532,22.026,17.991230769230768,14.1605,11.936521739130436,10.861,8.72545
17.267761666666665,57.77793833333333,2021-08-01,6902948,380,4230,49,51,24.536907,24.72348,24.690077,24.520792,24.233442,22.992857,20.91125,19.121944,18.19549,17.303802,15.840171,14.690731,12.632597,11.199207,8.913211,24.124607,24.12241,24.112888,24.027191,23.793543,22.98639,21.58156,20.726067,18.411543,17.534075,16.80163,14.022737,12.602527,11.778527,10.179602,,23.7138,23.7154,23.654,23.49823076923077,22.8851,20.50935897435897,19.08,18.19922222222222,17.034,16.058,14.011,13.054947368421052,11.3904,
22.308565,63.70735333333333,2021-08-01,6903008,44,4230,69,75,27.764399,27.870668,27.83202,27.704308,27.231838,24.870327,23.49071,22.447962,21.33864,20.28355,18.801222,16.551712,13.250127,11.528645,9.083849,26.702078,26.700613,26.69988,26.694754,26.686697,26.265541,23.834558,23.504227,22.177038,21.056398,19.894741,16.224464,12.601062,11.418897,9.507217,,26.489,26.49111111111111,26.495,26.497,26.497888888888887,23.7055,22.92063636363636,22.350181818181817,21.449,20.65936363636364,17.5523,13.239333333333333,11.17929411764706,
23.687653333333333,63.28353166666667,2021-08-01,6903046,44,4230,75,73,29.478043,29.51577,29.464235,29.031603,27.325949,24.032578,22.636164,21.6043,20.396769,19.481136,18.397757,16.280048,12.921363,11.250715,8.8858795,28.318583,28.317118,28.315653,28.304667,28.278297,25.227669,23.303537,22.927061,21.561785,20.627918,19.99582,16.179785,12.595202,11.454787,9.126347,,28.495,28.496,28.49746153846154,28.1532,23.21172727272728,22.81116666666667,21.90333333333333,20.848777777777777,20.188454545454547,19.4638,15.952333333333334,12.9514,11.1449,8.622545454545454
21.912976666666665,62.35199166666666,2021-08-01,6903058,44,4230,68,69,26.588846,26.762068,26.717468,26.590443,26.119946,24.113497,22.857079,21.891876,20.899176,19.964659,18.480759,16.648376,13.255259,11.383515,8.952325,25.333872,25.331675,25.32728,25.305307,25.277473,24.210302,22.769585,22.341837,21.156744,20.34959,19.49556,15.991547,12.714591,11.90231,10.000885,,25.874153846153845,25.875636363636364,25.884,25.886642857142856,25.128727272727275,23.211,22.890090909090908,22.13581818181818,21.40225,20.913,17.23992857142857,12.890545454545451,11.1768,
22.701486666666668,61.954481666666666,2021-08-01,6903062,44,4230,71,68,26.772406,27.01899,26.923128,26.45422,25.269459,23.22768,22.318932,21.320705,20.411766,19.616825,18.43342,16.477133,13.143766,11.354234,8.896596,25.752098,25.7499,25.746971,25.730125,25.597553,23.72689,22.601124,22.209997,20.813227,19.70284,18.673025,15.137516,12.509506,11.782922,9.595843,,25.877875,25.878090909090908,25.875,25.87890909090909,25.8743,21.739,20.26446153846154,19.2601,18.59475,20.75218181818181,17.658923076923077,13.15225,11.285,
24.314016666666667,58.37658166666667,2021-08-01,6903063,44,4230,77,54,32.766415,32.82852,32.628662,29.88908,25.839615,23.000748,22.26203,21.565067,20.834036,20.32029,19.25187,16.535107,12.858109,11.019178,8.525731,33.00183,32.668568,32.256935,29.464125,26.88226,24.326761,23.312326,22.957823,22.067904,22.072298,22.090609,15.54622,12.013641,11.051943,9.530656,,32.725,32.725,28.84423076923077,26.196,23.70422222222222,23.05108333333333,22.19481818181818,21.562,21.4015,21.029636363636364,16.810555555555553,12.15709090909091,10.6405,
16.966666666666665,88.31666666666666,2021-08-02,2902236,301,4231,48,173,28.924335,29.023357,29.012802,28.925806,28.7172,27.681602,25.215094,22.36641,19.763733,17.578884,14.466078,11.974847,10.150093,8.759711,6.778855,29.24952,29.248055,29.24659,29.238533,29.229744,28.165503,24.807245,23.29548,19.164495,17.408827,15.457595,11.550737,9.727683,8.855342,7.287179,,29.172,29.171052631578945,29.17434693877551,29.17215151515152,28.440478260869565,25.71984375,23.74476288659794,20.617377358490565,18.5375612244898,15.26,12.067517786561265,10.142434782608696,8.730354838709678,6.825619047619048
12.659,70.826,2021-08-02,2902254,151,4231,31,103,28.450909,28.570683,28.538311,28.425152,28.35786,28.25936,27.254478,24.374067,21.022074,18.571632,15.462617,13.028949,11.432448,9.897411,7.8379183,28.51268,28.50975,28.503891,28.49144,28.480453,28.47313,25.969635,24.161963,19.839808,17.637348,15.902921,12.6318245,10.973571,10.181799,8.602649,,28.476,28.47,28.42866666666667,28.4125,28.399,26.059,22.47522222222222,19.60372727272728,17.487499999999997,15.387333333333334,12.71408,11.31544,10.27936,8.08568
13.71181,65.81382,2021-08-02,2902270,92,4231,35,83,28.173407,28.284006,28.259192,28.158287,28.064554,27.981178,27.644522,25.85538,23.897165,21.331385,17.6273,14.013214,12.0983925,10.71955,8.427846,28.010223,28.009491,28.009491,28.008026,28.004364,28.000702,28.000702,28.000702,23.826502,21.377941,19.305124,14.082797,12.031953,11.267282,9.258919,,27.71854632768361,27.721292156862745,27.7247,27.72719949748744,27.694073399014776,27.647790909090908,27.57667286432161,24.499428,23.5546,17.94750246305419,14.887566995073891,12.33738905472637,10.827487817258884,8.38293417085427
15.464902,66.103271,2021-08-02,2902271,83,4231,42,84,28.131958,28.237839,28.222017,28.135853,28.093136,28.069624,27.223183,25.514029,23.545282,21.300924,17.89277,14.523653,12.370504,10.954284,8.665932,28.199926,28.199926,28.199926,28.199194,28.196997,28.1948,28.182348,27.084414,22.76812,20.646229,18.771172,14.232947,12.326395,11.525102,9.552629,,27.6837,27.684697,27.686099004975123,27.690391176470587,27.694824257425743,27.700353731343284,25.45876956521739,22.692623529411765,20.877237623762376,17.25206479591837,14.863550485436893,12.2948,10.968846464646465,8.8354
17.354006,68.360657,2021-08-02,2902272,83,4231,49,93,28.388214,28.480732,28.470201,28.410242,28.388157,27.71426,24.94082,22.83143,21.439102,19.509277,16.751455,14.176205,12.348058,10.892064,8.666135,28.14133,28.14133,28.14133,28.140598,28.139133,28.136204,26.154942,24.491562,21.279793,19.374706,17.8146,13.545915,11.955779,11.2584915,9.34315,,28.012248421052632,28.01070995024876,28.01052330097088,28.005514634146344,27.985193939393938,27.737839743589745,23.203217412935324,21.7632,19.82511941747573,17.476525888324872,14.006379802955664,12.496230882352942,11.099737623762376,8.830221212121211
