platform_number,cycle_number,latitude,longitude,date,n_levels,temp_0m,temp_5m,temp_10m,temp_20m,temp_30m,temp_50m,temp_75m,temp_100m,temp_125m,temp_150m,temp_200m,temp_300m,temp_500m,temp_700m,temp_1000m
6902943,383,13.372993333333334,59.72302333333333,2021-06-28 00:00:00+00:00,912,,27.729222222222223,27.731,27.727700000000002,27.6508,27.373818181818184,27.197909090909093,23.3666,22.0442,20.129,17.144900000000003,14.02176923076923,12.163904761904762,11.02125,8.881
6902947,305,9.579366666666669,62.58400666666667,2021-06-28 00:00:00+00:00,776,,28.795,28.7995,28.664,28.6396,28.349363636363638,28.0225,25.739214285714283,23.134600000000002,20.39,16.339999999999996,13.825954545454545,11.68864705882353,10.116142857142858,7.903842105263158
6902948,363,16.954028333333333,55.78848166666667,2021-06-28 00:00:00+00:00,771,,26.917875,26.8615,24.268,23.84133333333333,22.5915,21.575083333333332,19.866222222222223,18.5975,17.196818181818184,16.34992307692308,14.196333333333333,13.261142857142858,11.291736842105264,9.079199999999998
6903008,27,21.94804166666667,63.31149833333333,2021-06-28 00:00:00+00:00,1015,,28.7296,28.7313,28.5728,28.3194,24.238222222222223,23.395,22.6443,22.061,21.519,20.516,17.199099999999998,13.2555,11.387285714285715,8.941476190476191
6903046,27,23.74581333333333,61.65868,2021-06-28 00:00:00+00:00,1009,,28.249299999999998,28.247833333333332,28.249,28.175272727272727,24.49030769230769,23.319,22.902384615384616,22.599363636363638,20.739,18.773,16.510636363636365,13.40785,11.386142857142858,8.908619047619048
6903058,27,24.188046666666665,57.65614,2021-06-28 00:00:00+00:00,601,,32.438,32.41936363636364,26.042416666666664,24.8269,23.549333333333333,23.20788888888889,23.074444444444445,22.364333333333335,21.48618181818182,21.162,16.664666666666665,13.020142857142858,10.89408695652174,
6903062,27,24.917766666666665,58.13339666666667,2021-06-28 00:00:00+00:00,588,,32.4023,32.366,27.198249999999998,25.721,23.608,23.13,21.959666666666667,21.247846153846154,21.15511111111111,20.930090909090907,16.1054,12.713294117647058,10.915799999999999,
6903063,27,24.39844666666667,58.60162,2021-06-28 00:00:00+00:00,596,,32.624,32.24344444444444,27.6942,24.438,23.286,22.942800000000002,22.054,21.020500000000002,20.8392,20.9617,16.182111111111112,12.481666666666667,10.902217391304347,
2902199,247,13.454,67.345,2021-06-29 00:00:00+00:00,996,,29.049823529411764,29.048,29.053,29.015,29.011,28.88125,25.601,24.7065,21.008,17.344,14.323,11.925,10.909,8.411
2902201,195,18.059,59.185,2021-06-29 00:00:00+00:00,58,,27.339915254237287,27.297542372881356,27.087999999999997,27.06052941176471,24.9922,24.28530275229358,22.62414705882353,20.5888,19.055570093457945,16.98932142857143,15.229962616822428,12.783122772277228,11.417292828685259,9.393
2902267,89,17.374,59.782,2021-06-29 00:00:00+00:00,97,,27.431,27.432,27.3584,27.2922,25.929499999999997,24.341,23.0818,21.273,19.8708,17.539833333333334,15.011,12.89812,11.510125,9.264479999999999
2902280,153,14.992,91.583,2021-06-29 00:00:00+00:00,99,,29.484,29.467,29.272,29.203,29.0608,27.293,23.6585,20.909,17.517,13.637833333333333,11.314461538461538,9.93172,8.51364,6.625461538461538
2902282,153,17.99,89.385,2021-06-29 00:00:00+00:00,97,,29.542,29.544,29.3975,29.3005,28.6915,26.453,22.668599999999998,20.0506,17.291727272727275,14.063611111111111,11.5225,9.85784,8.39764,6.564500000000001
2902680,182,10.172,88.271,2021-06-29 00:00:00+00:00,74,,,29.642,29.628648148148148,29.60647169811321,29.32012962962963,26.29369230769231,22.617127450980394,18.765,16.064436893203883,13.884383838383838,11.61008,9.702619047619047,8.34,6.538915831663327
5905089,159,12.117,71.384,2021-06-29 00:00:00+00:00,507,,29.263222222222222,29.242,29.231,29.217,28.997,25.832500000000003,23.637,20.358,18.223,14.715,12.835,11.592,10.205,7.564043824701195
6902946,425,11.281275,46.45684833333333,2021-06-29 00:00:00+00:00,636,,30.194555555555556,29.923000000000002,29.4443,28.1142,22.83877777777778,19.6282,18.11,17.191,16.6839,15.7023,14.983,16.573400000000003,13.2591,10.712631578947368
6903007,28,21.102435,60.525308333333335,2021-06-29 00:00:00+00:00,1011,,28.249727272727274,28.245454545454546,28.245,28.149272727272727,24.0197,23.288,23.429222222222222,23.4586,23.320785714285716,20.541,17.67669230769231,13.415181818181818,11.870428571428572,9.366454545454545
6903059,7,23.90536833333333,58.990231666666666,2021-06-29 00:00:00+00:00,593,,32.440999999999995,32.258384615384614,26.063,24.113,23.132916666666667,23.2024,22.920777777777776,21.463444444444445,20.69111111111111,21.059818181818184,16.88825,13.022454545454545,11.071571428571428,
6903060,27,25.110603333333334,57.0919,2021-06-29 00:00:00+00:00,176,,32.719,32.719,32.719,28.5838,25.809083333333334,24.05011111111111,23.773545454545452,24.035,23.821666666666665,,,,,
1901517,364,7.851,52.779,2021-06-30 00:00:00+00:00,72,,26.642793103448277,26.640206896551724,26.643428571428572,26.649283582089552,26.650338028169013,26.673220779220777,25.132142857142856,22.50825,18.859625,15.371372549019608,12.168027027027026,10.751456692913386,10.161425,8.124980353634578
1901739,137,12.939,58.108,2021-06-30 00:00:00+00:00,997,,26.939,26.94095238095238,26.936,26.939,26.933,26.9155,26.22214285714286,22.5455,20.534,17.406,14.308,12.249,11.14,9.136
2902260,124,13.399,71.496,2021-06-30 00:00:00+00:00,86,,29.375,29.375,29.3615,29.311999999999998,28.888333333333332,26.931454545454542,23.22888888888889,20.234,18.482181818181818,15.836777777777776,12.862,11.40776,9.996279999999999,7.91704
2902261,124,13.969,69.398,2021-06-30 00:00:00+00:00,100,,29.134,29.137,29.134999999999998,29.0845,28.994,26.284,23.701,20.895,19.03488888888889,16.19294117647059,13.40944,11.97716,10.23368,7.87608
2902268,89,16.406,61.571,2021-06-30 00:00:00+00:00,100,,28.232,28.231,28.216333333333335,28.200000000000003,28.1725,26.785,24.5415,23.9317,22.0235,18.700055555555558,15.35604,12.84292,11.3666,9.17552
2902277,78,19.264935,68.767815,2021-06-30 00:00:00+00:00,997,,29.857909743589744,29.86070808080808,29.861783980582523,29.852610945273632,26.12708226600985,23.83849242424242,23.008804,22.189799999999998,21.138724630541873,18.403270351758792,15.376013366336634,13.003706030150754,11.137831683168317,8.744924137931033
2902283,153,15.288,88.741,2021-06-30 00:00:00+00:00,100,,29.528,29.527,29.505499999999998,29.419,29.236,27.883,25.9155,22.352363636363634,19.3405,14.88861111111111,11.975,9.96524,8.68812,6.91992
6902943,384,13.28884,59.77641666666667,2021-06-30 00:00:00+00:00,917,,27.750272727272726,27.759833333333336,27.762,27.7362,27.651727272727275,27.315363636363635,23.972181818181816,22.262444444444444,20.22081818181818,16.956384615384614,13.951600000000001,12.114583333333332,10.615409090909091,8.606684210526314
6902948,364,17.074526666666667,55.975125,2021-06-30 00:00:00+00:00,482,,27.607727272727274,27.506,26.731545454545454,24.48575,23.3375,21.53425,20.782899999999998,19.311333333333334,17.86,16.062066666666666,14.307428571428572,13.207789473684212,11.439473684210526,
6903008,28,21.905195,63.38776666666666,2021-06-30 00:00:00+00:00,1014,,28.311,28.312272727272727,28.308,27.85323076923077,23.7786,23.5994,23.263,22.945076923076925,20.7032,21.247999999999998,17.8167,13.062888888888889,11.399952380952382,9.00481818181818
6903046,28,23.64793,61.80052,2021-06-30 00:00:00+00:00,1007,,28.361363636363635,28.322,27.56209090909091,25.163,23.997916666666665,23.367166666666666,22.853384615384616,21.415333333333333,20.3893,18.860083333333332,16.19,13.451789473684212,11.45657142857143,8.914
6903058,28,24.079496666666667,57.87914333333333,2021-06-30 00:00:00+00:00,596,,32.677,32.677,27.834363636363637,25.019,23.592555555555556,23.199333333333332,22.856,22.278636363636362,21.862785714285714,21.8325,16.187,12.92652380952381,11.27375,
6903062,28,24.843145,57.87229666666666,2021-06-30 00:00:00+00:00,594,,32.74,32.72,28.201,25.788999999999998,23.6826,23.148333333333333,22.893,21.483,21.295,20.987545454545455,16.64922222222222,12.5876875,11.007444444444445,
6903063,28,24.72206,58.48094666666667,2021-06-30 00:00:00+00:00,605,,32.550000000000004,32.50190909090909,30.4235,26.626,23.515555555555558,23.1069,22.4286,21.488,21.028399999999998,21.072,15.656,12.319875,10.866909090909092,
1901897,114,13.6081,59.0199,2021-07-01 00:00:00+00:00,54,,,,,27.292727272727273,27.248254901960784,27.196148148148147,26.292169811320754,22.505420560747663,21.14098058252427,17.597692307692306,14.389742857142856,12.505357429718876,11.077692152917505,9.196839285714285
2902259,124,12.106,63.961,2021-07-01 00:00:00+00:00,100,,28.618,28.618,28.5738,28.496,28.435000000000002,28.328636363636363,26.357333333333333,22.41,19.570999999999998,16.509999999999998,13.26944,11.7324,10.58904,8.26664
2902262,124,10.223,58.961,2021-07-01 00:00:00+00:00,100,,28.02,28.018,28.025222222222222,28.0305,27.868,27.3448,25.564,23.779545454545453,21.226333333333333,17.12635294117647,13.65364,11.705720000000001,10.400360000000001,8.100520000000001
2902766,52,14.614,91.539,2021-07-01 00:00:00+00:00,100,,29.241,29.24117543859649,29.248485714285714,29.26876,29.181643564356435,27.78265306122449,24.881759615384613,20.720989690721648,17.3905625,13.556,11.395547619047619,9.875497975708502,8.474183266932272,6.62864705882353
6902946,426,11.227063333333334,46.44757666666667,2021-07-01 00:00:00+00:00,686,,30.677545454545456,30.585833333333333,29.902833333333334,28.40711111111111,24.226,19.495,18.1725,17.1434,16.50711111111111,15.731,15.003,16.254375,13.604526315789474,10.805
6903007,29,21.17792,60.449466666666666,2021-07-01 00:00:00+00:00,1011,,28.157071428571427,28.162,28.148666666666664,28.157818181818183,24.9538,23.299,23.4128,23.444,23.4473,20.806250000000002,17.360666666666667,13.4762,11.79145,9.403571428571428
6903059,8,23.702981666666663,58.99380333333333,2021-07-01 00:00:00+00:00,580,,32.55016666666667,28.0593,25.995384615384616,24.467,23.415333333333333,23.107,22.81822222222222,21.2638,21.22222222222222,20.975181818181817,17.311076923076925,13.1964,11.038,
6903060,28,25.15553,57.06578833333333,2021-07-01 00:00:00+00:00,139,,32.658,32.658,32.658,30.256,26.372625,24.371363636363636,24.198125,23.987615384615385,,,,,,
2902209,178,7.404,50.383,2021-07-02 00:00:00+00:00,14,,,,,,,,,15.571,,,,,,
2902270,89,13.833716,65.676575,2021-07-02 00:00:00+00:00,994,,28.668115,28.666805999999998,28.672421951219512,28.676059420289857,28.585159134615385,28.509050000000002,23.400743137254903,21.400326237623762,19.863620197044334,17.476501492537313,14.474,11.9682,10.713577227722773,8.268814
2902271,80,14.591405,66.72509,2021-07-02 00:00:00+00:00,995,,29.01097329842932,29.013953,29.015920895522388,29.023683333333334,29.0267,25.964701886792454,23.831486567164177,22.335440404040405,20.165685714285715,17.0814,13.919979207920793,12.124,10.9176,8.508121319796954
2902710,51,15.358,87.894,2021-07-02 00:00:00+00:00,113,,29.547473684210527,29.54396296296296,29.54179245283019,29.533320754716982,29.287181818181818,27.42537142857143,24.642367647058823,19.617,17.007243902439026,13.782666666666666,11.63626923076923,9.95695652173913,8.509762376237624,6.735408
2902758,27,17.045,91.094,2021-07-02 00:00:00+00:00,113,,,29.6238,29.59128,29.5013,29.20762711864407,27.275232558139535,24.626057142857142,21.68228260869565,18.794,14.826104166666667,12.04921568627451,10.139275510204081,8.713797101449275,6.905807881773399
2902769,52,11.334,84.153,2021-07-02 00:00:00+00:00,102,29.719,29.72381818181818,29.724,29.726268041237116,29.698367346938777,29.150567010309278,27.40639423076923,23.49609090909091,19.479823529411764,17.893156862745098,15.176229508196721,11.992705882352942,10.084785425101215,8.514349206349207,6.652397590361446
6902943,385,13.229026666666666,59.7891,2021-07-02 00:00:00+00:00,913,,27.374153846153845,27.376272727272728,27.385,27.3883,27.388,27.320999999999998,23.8782,21.84411111111111,19.759,17.093222222222224,13.811454545454545,12.059263157894737,10.65191304347826,8.864578947368422
6902948,365,17.115713333333332,56.164078333333336,2021-07-02 00:00:00+00:00,748,,27.122285714285717,27.11903896103896,26.784818181818185,26.066805309734512,23.161756756756755,21.4861,19.7395,18.492,17.1325,16.104875,14.2012,13.333714285714287,11.181842105263158,9.41878947368421
6903008,29,21.896685,63.45514333333333,2021-07-02 00:00:00+00:00,1015,,28.1651,28.16490909090909,28.168,28.15092307692308,24.102999999999998,23.523090909090907,23.006818181818183,23.003,21.667,19.490000000000002,17.511100000000003,13.08155,11.375352941176471,8.874500000000001
6903046,29,23.559351666666668,61.985063333333336,2021-07-02 00:00:00+00:00,1017,,28.547,28.54209090909091,28.541,27.80272727272727,23.56381818181818,23.123,22.9182,21.769000000000002,20.0562,20.09166666666667,16.371727272727274,13.07912,11.2402,8.706000000000001
6903058,29,24.03832833333333,58.157696666666666,2021-07-02 00:00:00+00:00,602,,32.677,32.672444444444444,28.9284,25.650666666666666,23.469125000000002,23.186866666666667,22.910600000000002,22.2045,21.6219,22.034,16.369400000000002,12.856142857142856,11.050583333333332,
6903062,29,24.63418666666667,57.66632833333333,2021-07-02 00:00:00+00:00,588,,32.702,32.702,30.128083333333333,25.608818181818183,23.962272727272726,23.459,23.0405,22.416,21.263,21.853,17.197666666666667,12.650875,11.034333333333333,
6903063,29,24.72323,58.12616833333333,2021-07-02 00:00:00+00:00,599,,32.678,32.61233333333333,29.664,25.703,23.34433333333333,23.0233,22.128500000000003,21.16225,21.026888888888887,20.944,15.914933333333332,12.397047619047619,10.734,
2902236,295,16.316666666666666,87.31666666666666,2021-07-03 00:00:00+00:00,104,,29.478333333333335,29.48211320754717,29.483150943396225,29.386485148514854,29.090643564356437,26.428,22.397336633663368,18.80521649484536,16.748454545454546,14.349536585365854,11.823996078431373,9.98967469879518,8.627262096774192,6.808617529880477
2902254,148,12.719,70.903,2021-07-03 00:00:00+00:00,100,,29.064,29.056,29.040222222222223,29.027,28.981444444444445,26.141,22.953599999999998,20.927,18.38111111111111,15.416529411764706,13.21648,11.59092,10.32708,8.244439999999999
2902272,80,16.049294,68.025658,2021-07-03 00:00:00+00:00,994,,29.307699999999997,29.29816435643564,29.296885853658537,29.292333333333335,29.275299507389164,26.256433170731707,24.5715,22.35269656862745,21.04355792079208,18.1866,15.059165346534654,12.709754187192118,11.260141584158417,8.824231372549018
2902273,80,18.219629,69.256378,2021-07-03 00:00:00+00:00,995,,29.646834285714284,29.638835,29.566984924623117,29.558990147783252,29.524199004975124,25.610413793103447,23.600727272727273,22.22871287128713,20.032,17.36612935323383,14.740157635467979,12.519959390862944,11.008979695431472,8.64885
2902278,154,20.094,90.599,2021-07-03 00:00:00+00:00,17,,,29.295636363636365,29.310399999999998,29.344099999999997,28.642,26.9828,24.33518181818182,21.73511111111111,19.850545454545454,,,,,
2902390,211,16.52425,58.83648,2021-07-03 00:00:00+00:00,977,,26.059961538461536,26.0384375,25.810156862745096,24.3469,23.71821568627451,22.35788,21.836058823529413,19.366183673469386,18.587,16.768,14.553,12.641807692307692,11.16386,9.115596153846154
2902392,213,7.508,56.14831,2021-07-03 00:00:00+00:00,947,,27.734884615384615,27.7335,27.74,27.746942307692308,27.713,27.18796,27.004739999999998,24.020666666666667,22.755,17.575,12.853,11.1568,10.76972,8.542
2902768,52,14.523,87.606,2021-07-03 00:00:00+00:00,101,,29.706,29.685,29.64940776699029,29.63778350515464,29.49677777777778,26.254942857142854,23.603042105263157,20.646617647058825,17.13575,14.15238596491228,11.596569169960475,9.9868,8.592027888446216,6.74407438016529
2902770,51,12.87,90.666,2021-07-03 00:00:00+00:00,100,29.605,29.573153846153847,29.541525423728814,29.52716504854369,29.528127659574466,29.503958762886597,27.32539423076923,24.4105,20.522776699029126,17.972295454545456,14.517079545454544,11.823177865612648,10.151351778656126,8.616746987951807,6.703729083665339
2902772,51,12.045,90.833,2021-07-03 00:00:00+00:00,101,,29.359545454545454,29.343,29.331581632653062,29.330556701030925,29.328384615384614,28.204621359223303,25.894178217821782,22.45601869158879,19.469050505050507,15.903795180722891,11.81598406374502,10.104816733067729,8.5989203187251,6.7223147410358575
2902775,71,6.043,78.574,2021-07-03 00:00:00+00:00,100,,28.597454545454543,28.585457627118643,28.55788118811881,28.543938144329896,28.443018181818182,25.40675892857143,22.571614583333332,18.84878571428571,16.645543689320387,14.478291666666665,11.865422924901186,9.975450199203188,8.809106382978722,6.818033962264151
2902852,56,10.148,87.23,2021-07-03 00:00:00+00:00,113,,29.547,29.501716981132073,29.47287719298246,29.467062499999997,27.59,23.548791666666666,20.738309734513276,17.512086956521742,15.74520754716981,13.491146341463415,11.511909090909091,9.598413793103449,8.31035922330097,6.619502512562814
6902946,427,11.195203333333334,46.49408,2021-07-03 00:00:00+00:00,698,,30.356083333333334,30.321,28.4974,26.9185,23.656,20.638090909090913,18.708333333333332,17.628,16.665,15.672,14.993666666666668,16.0929,13.959954545454545,11.275272727272727
6902947,306,9.673046666666666,62.702243333333335,2021-07-03 00:00:00+00:00,478,,28.49688888888889,28.49425,28.498454545454546,28.486833333333333,28.457636363636365,28.136181818181818,25.634,23.215818181818182,20.25033333333333,16.68325,13.643428571428572,11.496391304347826,10.153149999999998,
6903007,30,21.295235,60.38048,2021-07-03 00:00:00+00:00,1013,,27.8901,27.887636363636364,27.897,27.8688,24.350636363636365,23.409666666666666,23.4635,23.449857142857145,23.0488,20.133666666666667,16.614,13.342,11.837,9.384181818181817
6903059,9,23.530321666666666,59.05306,2021-07-03 00:00:00+00:00,592,,32.131,30.565,25.372,24.174400000000002,23.264833333333332,22.582142857142856,22.4526,21.0707,21.427599999999998,21.207818181818183,17.054666666666666,13.02981818181818,11.005,
6903060,29,25.241376666666667,57.046308333333336,2021-07-03 00:00:00+00:00,595,,32.252,32.252,32.252,30.322,25.672,23.9725,23.56375,23.945800000000002,23.043272727272726,22.19818181818182,16.144181818181817,12.717526315789474,11.254000000000001,
2902280,154,14.965,91.435,2021-07-04 00:00:00+00:00,98,,29.557,29.547,29.500222222222224,29.415,29.198500000000003,27.86090909090909,24.9565,21.469,18.468666666666667,14.38264705882353,11.698615384615385,10.03096,8.49252,6.639615384615385
2902282,154,18.014,89.683,2021-07-04 00:00:00+00:00,99,,29.74,29.718,29.60411111111111,29.46481818181818,28.7696,26.204,22.625222222222224,19.397545454545455,16.52277777777778,14.022,11.40364,9.83264,8.33808,6.405600000000001
2902388,211,8.58347,62.09026,2021-07-04 00:00:00+00:00,518,,28.426,28.418,28.388076923076923,28.371,28.369,27.446,24.836,21.368000000000002,17.750615384615383,15.648411764705882,12.793377358490565,11.08564,9.740384615384615,8.146
2902394,209,8.71964,84.46273,2021-07-04 00:00:00+00:00,505,,29.58268,29.55796774193548,29.524490196078432,29.094,26.554,23.75343137254902,20.822,18.188244897959184,16.385479999999998,13.822666666666667,11.287,9.637529411764705,8.277379999999999,
6902943,386,13.165166666666666,59.79204666666666,2021-07-04 00:00:00+00:00,914,,27.314,27.314923076923076,27.319,27.320307692307694,27.3217,24.72472727272727,23.037142857142857,21.048,19.546857142857142,17.0593,13.8574,11.62,10.565000000000001,9.08021052631579
6902948,366,17.116471666666666,56.46190166666667,2021-07-04 00:00:00+00:00,484,,25.5761,25.569285714285716,25.553133333333335,25.48725,23.279833333333332,21.613444444444443,20.017181818181818,18.529799999999998,17.546400000000002,15.787,14.188363636363636,13.261999999999999,11.430555555555555,
6903008,30,21.892571666666665,63.508671666666665,2021-07-04 00:00:00+00:00,1010,,29.139599999999998,29.13866666666667,29.112,29.01066666666667,24.447333333333333,23.679454545454544,23.162166666666664,22.858222222222224,20.71023076923077,19.663,17.3124,12.99252380952381,11.441857142857142,8.78659090909091
6903046,30,23.519606666666668,62.20640333333333,2021-07-04 00:00:00+00:00,1009,,28.144,28.136181818181818,28.0023,24.711833333333335,23.336,23.094307692307694,22.973,21.86375,20.0288,19.341333333333335,16.868,13.093499999999999,11.036954545454545,8.6715
6903058,30,24.085646666666666,58.45682666666666,2021-07-04 00:00:00+00:00,598,,32.741,32.741,28.66281818181818,25.50353846153846,23.498846153846156,23.210571428571427,23.0304,22.252,21.372,22.425,16.419999999999998,12.840499999999999,10.922666666666668,
6903062,30,24.33304333333333,57.614875,2021-07-04 00:00:00+00:00,605,,32.751,32.751,29.057214285714284,25.49276923076923,24.069,23.424615384615386,23.092222222222222,22.7595,21.838,22.108636363636364,18.136555555555553,11.981363636363637,10.833526315789474,
6903063,30,24.53973,58.00753666666667,2021-07-04 00:00:00+00:00,601,,32.722,32.722,32.316833333333335,26.94318181818182,23.522444444444442,23.079666666666668,22.287399999999998,21.494600000000002,21.003444444444444,21.00016666666667,15.581538461538461,12.624875,10.646,
2902265,89,16.157,70.959,2021-07-05 00:00:00+00:00,100,,29.655,29.656666666666666,29.612272727272728,29.541222222222224,28.757545454545454,25.99,24.06822222222222,21.499,19.416,16.414555555555555,13.3798,12.19528,10.52304,8.43892
2902283,154,15.455,88.794,2021-07-05 00:00:00+00:00,100,,29.814,29.799,29.6425,29.61,28.732666666666667,25.881,23.478,22.1197,20.347727272727273,16.36988888888889,12.486166666666668,10.181519999999999,8.80468,6.958391304347827
2902389,211,9.91853,63.77169,2021-07-05 00:00:00+00:00,513,,28.675962962962963,28.677,28.679,28.681,28.686,28.337714285714288,27.18566037735849,22.685000000000002,19.418,16.416,13.2872,11.521058823529412,10.026764705882352,8.335392156862746
6902946,428,11.18514,46.54578833333333,2021-07-05 00:00:00+00:00,693,,29.756,29.750833333333333,29.67127272727273,29.361,23.91190909090909,21.3974,18.95430769230769,17.6708,16.942375000000002,15.798111111111112,15.093842105263157,15.621799999999999,13.882388888888888,11.359142857142857
6903007,31,21.460775,60.36587166666666,2021-07-05 00:00:00+00:00,1013,,27.6369,27.6368,27.518,27.4899,24.607545454545455,23.559,23.4774,23.304363636363636,22.786363636363635,19.5778,16.565076923076923,13.27908695652174,11.835764705882353,9.353181818181818
6903059,10,23.293446666666668,59.20647,2021-07-05 00:00:00+00:00,591,,32.707,31.509,26.548615384615385,24.226,23.389,22.718777777777778,22.0527,21.68911111111111,21.405,21.29972727272727,17.340555555555554,13.068857142857143,11.068523809523809,
6903060,30,25.143,57.02413666666666,2021-07-05 00:00:00+00:00,595,,32.721,32.721,32.721,29.98975,25.54,24.04025,23.67511111111111,23.8692,22.455545454545454,22.575888888888887,17.579250000000002,12.88890909090909,11.5562,
2902205,288,15.853,68.064,2021-07-06 00:00:00+00:00,988,,29.201176470588237,29.207,29.21,29.211,29.217,25.035,23.66,22.3395,20.551,17.757,14.122,12.443,11.009,8.7
2902210,225,17.711,66.223,2021-07-06 00:00:00+00:00,994,,29.10388888888889,29.10305,29.07604761904762,29.04509523809524,29.029,25.754,23.663666666666664,22.86261904761905,20.101,17.864,15.369,12.66,11.22,9.098
2902682,184,7.95,82.247,2021-07-06 00:00:00+00:00,74,,29.977357142857144,29.979906976744186,29.983227272727273,29.835349206349207,27.753264150943394,24.626269230769232,21.364216981132078,18.634083333333333,16.51314,13.474807692307692,11.846,9.917180392156862,8.539767857142857,6.551210629921259
5905082,160,15.8,59.114,2021-07-06 00:00:00+00:00,21,,,,,,,,,,,,,,,9.158899598393575
6902943,387,13.082775,59.78899333333333,2021-07-06 00:00:00+00:00,910,,27.256,27.256,27.257,27.258,27.257,27.200363636363637,23.296666666666663,21.3115,19.4613,17.15388888888889,13.911727272727273,12.006149999999998,10.705272727272728,9.090950000000001
6902948,367,17.089481666666668,56.669891666666665,2021-07-06 00:00:00+00:00,770,,,26.42025,26.043300000000002,25.211599999999997,22.518333333333334,21.053272727272727,20.09007692307692,18.8016,17.814,15.502142857142857,14.175058823529412,13.3513,11.553,9.3375
6903008,31,21.905516666666667,63.548143333333336,2021-07-06 00:00:00+00:00,1008,,29.290615384615386,29.2626,28.9968,28.4422,25.722500000000004,23.412,22.84490909090909,22.111,20.598928571428573,19.49525,17.414900000000003,12.993649999999999,11.32775,8.877
6903046,31,23.53809833333333,62.36260333333333,2021-07-06 00:00:00+00:00,1011,,28.172916666666666,28.075,27.8609,25.25227272727273,23.6576,23.207166666666666,22.982,21.98909090909091,20.7268,19.301666666666666,16.469636363636365,13.223608695652175,11.155652173913044,8.6335
6903058,31,24.10430333333333,58.68112666666666,2021-07-06 00:00:00+00:00,590,,32.669,32.669,27.992333333333335,25.692249999999998,23.626333333333335,23.283900000000003,23.0765,22.4017,21.8005,22.328,17.382,12.911090909090909,11.060684210526317,
6903062,31,24.118791666666667,57.95007,2021-07-06 00:00:00+00:00,588,,32.543,32.543,30.131,26.388272727272728,24.0026,23.182916666666667,22.570899999999998,22.111,21.8945,21.661999999999995,16.89,12.901666666666666,11.0287,
6903063,31,24.430941666666666,58.10663666666667,2021-07-06 00:00:00+00:00,593,,32.754,32.754,32.705,25.66390909090909,23.46,22.8461,21.725,21.740666666666666,21.067692307692305,21.09425,15.8574,12.421363636363637,10.6838,
1901898,114,18.0048,58.4438,2021-07-07 00:00:00+00:00,54,,,,,23.633951612903225,22.91512871287129,21.72577894736842,20.20883870967742,18.67487755102041,17.581,16.225192307692307,14.257898550724638,12.552807228915663,11.278,9.393504970178926
2901896,258,8.4235,83.0907,2021-07-07 00:00:00+00:00,325,,29.901,29.892,29.877,29.871,27.632,24.507636363636365,19.227,16.612,14.865,12.197,11.259,9.868500000000001,,
2902263,217,17.78849,65.43677833333334,2021-07-07 00:00:00+00:00,340,,,29.29,29.284444444444443,29.2334,29.145,24.425666666666665,23.237199999999998,21.823500000000003,19.793888888888887,17.5585,14.98701,12.557267326732672,11.004787878787878,8.751937304075236
2902275,147,18.797832,65.614326,2021-07-07 00:00:00+00:00,995,,29.291003015075376,29.288717910447758,29.28966984924623,29.282128571428572,29.301109950248758,24.62159207920792,23.3483,22.649430303030304,20.6617,17.964275124378112,15.315716256157636,13.0162,11.2434,8.864139408866995
2902391,211,13.44875,59.01205,2021-07-07 00:00:00+00:00,961,,27.08375,27.0886,27.08494,27.087857142857143,27.078039999999998,27.050510204081633,25.17968,22.2635,19.779,17.37843137254902,15.002,12.539879999999998,10.9,9.150795918367347
2902710,52,15.501,87.896,2021-07-07 00:00:00+00:00,113,,29.803208333333334,29.8005,29.790769230769232,29.768473684210527,29.551785714285714,27.65923076923077,23.731096,19.802692307692308,17.234571428571428,14.299066666666665,11.915666666666667,10.058,8.643,6.832583333333334
2902758,28,17.127,91.111,2021-07-07 00:00:00+00:00,113,,29.816466666666667,29.80313333333333,29.777846153846152,29.77035294117647,28.95556603773585,27.261634146341464,24.0284126984127,20.977871794871795,18.027263157894737,14.446217391304348,11.748257425742572,9.987428571428572,8.67731067961165,6.901800000000001
2902765,53,11.58,82.496,2021-07-07 00:00:00+00:00,102,,30.03725,29.980719298245617,29.96188888888889,29.948388349514563,29.576,28.351085714285716,24.40509090909091,21.06896842105263,19.1085,15.438780898876404,12.174146341463414,9.968710843373493,8.455466135458167,6.673302788844621
6902946,429,11.186075,46.63057333333333,2021-07-07 00:00:00+00:00,673,,29.002,28.959384615384614,28.95135294117647,28.83,27.238083333333336,21.58,19.052,17.8375,17.081,16.60333333333333,15.317200000000001,16.261736842105265,13.909600000000001,11.363545454545456
6903007,32,21.640155,60.37502666666666,2021-07-07 00:00:00+00:00,1008,,27.1295,27.127,27.0,26.685666666666666,25.71488888888889,23.846,23.48309090909091,23.121909090909092,21.801375,19.0404,16.784071428571426,13.252052631578948,11.75609090909091,9.57004761904762
6903059,11,23.010086666666663,59.409153333333336,2021-07-07 00:00:00+00:00,589,,32.528800000000004,29.2974,25.253,24.113,23.426,23.27388888888889,22.9722,22.361,21.996777777777776,21.016,17.392375,13.361272727272727,11.252363636363636,
6903060,31,24.839365,57.083848333333336,2021-07-07 00:00:00+00:00,587,,32.673,32.673,32.673,30.297250000000002,26.5098,24.62066666666667,24.0662,24.047818181818183,23.54,21.3071,16.266,13.13557894736842,11.49145,
