latitude,longitude,date,platform_number,cycle_number,day_idx,lat_idx,lon_idx,pred_0m,pred_5m,pred_10m,pred_20m,pred_30m,pred_50m,pred_75m,pred_100m,pred_125m,pred_150m,pred_200m,pred_300m,pred_500m,pred_700m,pred_1000m,glorys_0m,glorys_5m,glorys_10m,glorys_20m,glorys_30m,glorys_50m,glorys_75m,glorys_100m,glorys_125m,glorys_150m,glorys_200m,glorys_300m,glorys_500m,glorys_700m,glorys_1000m,true_0m,true_5m,true_10m,true_20m,true_30m,true_50m,true_75m,true_100m,true_125m,true_150m,true_200m,true_300m,true_500m,true_700m,true_1000m
24.168501666666668,60.743516666666665,2021-05-31,6903046,13,4168,77,63,31.13499,30.930822,30.710585,29.222271,27.273735,25.429289,24.216194,23.783625,22.345566,21.32771,20.421825,16.951807,13.064615,12.023611,9.8847,31.033022,30.886532,30.827204,30.539354,27.816858,25.104618,23.697592,23.342356,22.33378,21.347912,20.663809,17.229378,13.175299,11.929411,9.227424,,31.091,30.4849,29.7479,28.295571428571428,24.49330769230769,23.569333333333333,23.282,23.135,22.61433333333333,20.99,17.0092,13.291210526315789,11.3836,8.828666666666667
24.912196666666667,56.89389666666667,2021-05-31,6903058,13,4168,80,48,31.276821,30.97813,30.7304,28.858305,26.30022,24.128067,23.018509,22.654602,21.645657,21.136276,20.730299,16.95893,0.14102882,0.123006165,0.08840315,31.356762,31.015442,30.820612,29.883083,26.830988,24.615345,23.330637,22.924131,22.45976,22.000519,21.377209,18.946226,0.0,0.0,0.0,,31.496692307692307,31.18088888888889,28.907,26.536,24.35411111111111,23.565,23.2298,22.8276,22.12590909090909,20.907,21.0156,,,
24.383201666666668,57.733175,2021-05-31,6903062,13,4168,78,51,31.547487,31.25754,31.00814,29.024254,26.262846,23.90994,22.80246,22.419184,21.221535,20.585783,20.2442,16.64198,12.411479,11.509148,9.497182,31.69808,31.399975,31.301096,30.614063,27.367138,24.000092,22.959288,22.50151,21.646015,21.265877,20.93115,17.019165,12.20774,11.088565,9.176886,,32.1415,31.8762,29.9187,26.831,23.599,23.2116,22.83588888888889,21.799,21.460214285714287,20.6085,19.89255555555556,11.758,10.652857142857142,
24.801406666666665,58.81677833333333,2021-05-31,6903063,13,4168,79,55,31.468275,31.249283,31.066875,29.196901,26.591972,24.258429,22.965069,22.552856,21.197378,20.419792,19.876482,16.563202,12.614945,11.682654,9.640953,31.726646,31.639484,31.543535,30.122593,27.319529,24.72741,23.1695,22.751274,21.834986,21.366955,21.08716,17.26966,12.173315,11.313425,9.311655,,31.7765,31.324,30.7436,27.335444444444445,23.447666666666667,23.2378,23.05736363636364,21.9528,21.29844444444445,20.4884,18.320666666666668,13.178235294117648,11.024,
12.711,58.249,2021-06-01,1901739,134,4169,31,53,29.315157,29.244331,29.246935,29.204021,28.664152,27.271988,24.857922,23.963955,20.611834,18.526947,16.804554,13.518666,11.85238,11.2628,9.346571,29.25904,29.25904,29.258308,29.256111,29.250984,27.984589,24.678335,23.522537,19.999481,18.179358,16.748894,13.696798,11.763145,11.044618,9.274301,,29.02141176470588,29.026,29.025,29.025,28.94285,24.744,22.686,19.673,18.051,16.174,13.661,12.2,10.592,8.87
13.3716,58.2743,2021-06-01,1901897,111,4169,33,53,29.467701,29.397747,29.39913,29.36469,28.857841,27.421131,25.008213,24.152657,21.042345,18.997404,17.261375,13.858196,12.040841,11.363957,9.495146,29.250252,29.250252,29.24952,29.248055,29.244392,28.520737,25.284067,24.378033,20.34373,18.220375,16.683706,13.441175,11.8503065,11.079776,9.37318,,,,,29.132734693877552,29.079589743589743,26.16771428571429,23.668314285714285,21.01089898989899,19.592742857142856,16.756,13.987182692307693,12.398437125748504,11.178479207920793,9.03583650190114
12.861,64.785,2021-06-01,2902259,121,4169,31,79,30.016293,29.939747,29.938738,29.928095,29.63095,28.500526,26.36085,25.412045,21.770723,19.405287,17.20728,13.228377,11.550573,10.877914,8.9671545,29.595966,29.595234,29.595234,29.592302,29.587175,28.127415,25.401989,24.40147,21.327402,18.963072,16.664663,13.073488,11.562456,10.984558,9.026002,,29.532,29.538,29.534666666666663,29.538454545454545,27.68581818181818,24.3144,22.2962,20.458,18.68555555555556,15.573722222222225,12.971,11.77184,10.591,8.48048
11.183,60.828,2021-06-01,2902262,121,4169,25,63,29.436832,29.35791,29.357347,29.35078,29.027407,28.095268,26.137875,25.102545,21.226606,18.73201,16.686432,12.946043,11.383951,10.817932,9.098076,29.278816,29.277351,29.276619,29.27076,29.263435,28.990967,25.982819,25.202765,22.313272,19.581255,16.847042,12.912351,11.049746,10.577318,9.108035,,29.276,29.278,29.2796,29.285666666666668,29.183777777777777,26.399,24.33577777777778,22.7835,19.9312,16.09561111111111,13.6932,11.4268,10.32288,8.48292
14.56183,64.871552,2021-06-01,2902270,86,4169,38,79,30.34494,30.279343,30.28483,30.294626,29.982944,28.774752,26.295961,25.194233,21.705952,19.58397,17.657217,13.751112,11.765416,11.064371,9.247731,30.296915,30.296915,30.296183,30.294718,30.291056,29.140385,26.180578,24.925901,21.520035,19.373241,17.35902,13.411878,11.599078,11.029237,9.381237,,30.215040372670806,30.2177,30.22850812182741,30.233991326530614,28.38822303921569,25.94595221674877,24.547239195979905,22.50719607843137,20.207327000000003,17.0848,14.024040594059406,12.3138935,11.0127,8.471338693467336
19.034492,65.140144,2021-06-01,2902275,141,4169,56,81,30.500433,30.463495,30.460527,30.476742,30.092653,27.978424,25.762074,25.2545,23.534185,21.80045,19.746878,15.492922,12.66103,11.68385,9.621032,30.126255,30.124058,30.121128,30.113071,30.105015,28.957273,25.741112,24.872433,23.1153,21.549334,19.544634,15.725669,12.7893,11.697958,9.653707,,30.092359788359783,30.100247572815533,30.117042574257425,30.13140526315789,29.586154411764703,25.076121951219516,23.77288910891089,23.59865812807882,23.09,19.04031923076923,15.109483084577114,13.362838613861388,11.405611,9.257811
15.41,91.899,2021-06-01,2902766,49,4169,42,188,30.132814,30.081177,30.102468,30.083057,29.756287,28.881962,26.600464,24.801111,19.993525,17.32478,15.073326,11.509316,9.7402315,8.984944,7.2951627,30.302774,30.181921,30.147495,30.121128,30.044222,28.867184,27.053652,25.852444,20.033175,17.25721,14.740532,11.304636,9.5665455,8.861202,7.1611986,,29.924454545454545,29.88279245283019,29.873317307692307,29.71208333333333,28.01557943925234,26.93033707865169,24.95542857142857,21.118752380952383,18.44188235294117,15.068508670520233,11.555272,9.919732283464564,8.557500000000001,6.653605577689243
11.564265,46.57588666666667,2021-06-01,6902946,411,4169,26,6,30.58776,30.479141,30.480818,30.50549,30.138334,28.12291,24.009808,22.41983,18.979595,17.569727,16.509811,15.816409,14.780407,14.380048,11.973703,30.402386,30.386272,30.381145,30.327677,28.275368,25.616596,23.700521,22.908018,20.934813,19.482376,18.239418,15.756432,13.247078,13.247078,11.12006,,30.79511111111111,30.6742,30.6428,29.831,26.0048,24.653357142857143,21.80427272727273,20.806357142857145,19.697,17.935,15.695200000000002,15.812636363636363,14.27163157894737,10.4305
21.48317833333333,60.91631666666667,2021-06-01,6903007,14,4169,66,64,29.926853,29.837898,29.794182,29.55495,28.453117,26.348051,24.72781,24.187046,22.417812,21.077938,19.72186,16.346142,12.798275,11.810379,9.82897,29.292734,29.29127,29.290537,29.28248,29.272224,26.721855,24.388287,23.823572,22.412886,21.669455,20.923826,16.618519,12.445051,12.075167,10.374432,,29.246692307692307,29.255,29.246666666666663,29.253,26.13890909090909,24.26981818181818,23.897,23.768615384615384,23.14155555555556,19.817400000000003,16.234727272727273,13.2786,11.750421052631578,9.470684210526317
6.47,51.204,2021-06-02,2902209,175,4170,6,25,28.658138,28.617695,28.604734,28.565712,28.48707,28.191969,27.397045,26.88142,23.66014,20.645382,17.57811,12.61354,10.791322,10.23747,8.561437,27.915007,27.913542,27.91281,27.90695,27.898159,27.857876,27.108585,26.25602,24.494492,23.258858,20.301981,12.201147,10.526048,10.207435,8.579211,,28.19315943877551,28.121156887755102,27.977151785714284,27.83314668367347,27.54513647959184,27.185123724489795,25.462,23.95738095238095,20.635625,16.930999999999997,,,,
14.51715,66.413727,2021-06-02,2902271,77,4170,38,86,30.200758,30.138348,30.133724,30.134329,29.938904,29.02988,27.101738,26.285692,22.969307,20.560404,18.268131,13.900713,11.909851,11.161532,9.234037,30.066195,30.065462,30.063997,30.061068,30.216345,28.947752,26.760674,25.447401,21.688498,19.143253,17.262337,13.863796,12.000458,11.24897,9.397351,,30.04982674418605,30.054604455445546,30.05707044334975,30.004081372549017,28.378410638297872,27.237580203045685,24.967573,23.09235671641791,20.7647,17.52591386138614,13.7745,12.1552,10.884731683168315,8.502970646766169
14.949,87.835,2021-06-02,2902710,46,4170,40,171,30.232056,30.145004,30.112373,29.988754,29.65903,28.824757,26.777655,25.471722,20.877836,18.206175,15.761847,11.587624,9.618743,8.835614,7.2152367,30.48442,30.34086,30.304972,30.23539,30.09769,29.01587,26.902767,25.320688,20.6433,18.035799,15.675863,11.358836,9.670552,8.735222,7.1297035,,30.14784905660377,30.14149019607843,30.0603125,29.655338983050846,28.38375555555556,25.47376595744681,21.866870689655173,19.31109433962264,17.0183125,13.704,11.632509433962264,9.897804347826089,8.455,6.577123015873016
16.679,90.05,2021-06-02,2902758,21,4170,47,180,30.054588,29.991266,29.972895,29.901754,29.684244,29.108858,27.736542,26.743616,22.542686,19.644766,16.761662,11.828558,9.832642,9.080834,7.448297,30.143833,29.84866,29.790064,29.645771,29.440687,29.254646,27.46089,26.663992,22.390911,18.401287,16.138767,12.253883,9.915189,9.046511,7.2476273,,,30.32396,30.00577777777778,29.67645,29.28293023255814,27.94817073170732,24.717652173913045,21.74983333333333,19.44170212765957,15.303941176470587,12.089182795698925,10.000818181818182,8.606882352941176,6.755412935323383
11.351,83.581,2021-06-02,2902769,49,4170,25,154,30.15494,30.109217,30.091702,30.057495,29.898394,28.83902,26.703,25.231335,20.393635,17.797829,15.532267,11.517621,9.5552,8.787591,7.2255607,30.615528,30.521042,30.49028,30.474167,30.267616,29.229012,27.067568,25.540422,20.848385,18.22184,15.936613,11.712607,9.618549,8.622425,6.9597764,,30.3774,30.31413725490196,30.245367924528303,30.1679,29.521050505050503,27.181181818181816,24.277761904761903,21.334301886792453,19.62108080808081,15.79634705882353,12.017209677419354,10.018709677419356,8.459,6.693438247011953
13.26092,58.86038666666666,2021-06-02,6902943,370,4170,33,55,29.576607,29.503983,29.50453,29.459063,28.940649,27.52263,25.26518,24.380175,21.24172,19.178747,17.395927,13.87827,12.042572,11.357651,9.548038,29.21729,29.216558,29.215826,29.213629,29.2107,29.123539,24.998413,23.708578,20.750969,18.905941,17.302622,13.582538,11.936003,11.2445755,9.402478,,29.31033333333333,29.30976923076923,29.313,29.313,26.551333333333336,25.4339,24.26516666666667,21.5245,19.209,16.225,13.640727272727272,12.039333333333332,10.736666666666666,8.923857142857143
14.784766666666666,55.56312833333333,2021-06-02,6902948,350,4170,39,42,29.612728,29.560186,29.558628,29.489319,28.746357,26.219467,23.673035,22.873568,20.569311,19.113535,17.697395,14.2958555,12.209402,11.59218,9.717994,29.114017,29.089846,29.06714,29.03125,28.520737,24.909056,23.11237,22.205603,19.65157,18.44377,17.3202,14.022004,12.330058,11.664998,9.591449,,29.95055555555556,29.948545454545457,29.926,27.7702,24.3379,23.732545454545452,21.36242857142857,20.869,19.4079,17.1475,14.464916666666666,12.664631578947368,11.097583333333333,
22.08122,61.468606666666666,2021-06-02,6903008,14,4170,68,66,29.544378,29.469109,29.439749,29.235481,27.916756,25.960186,24.610651,24.06852,22.264141,20.96226,19.696379,16.489223,12.97534,12.051339,10.042924,28.722893,28.714102,28.689932,28.582994,28.247536,25.796778,23.920256,23.43904,22.083284,21.224129,20.331278,16.395855,12.79223,12.050264,10.069002,,28.633615384615386,28.627454545454544,28.6184,28.564,24.41292307692308,23.721444444444444,23.349454545454545,23.09,21.972272727272728,19.120454545454542,17.51329999999999,13.300260869565218,11.729772727272726,9.508882352941177
24.474211666666665,60.649143333333335,2021-06-02,6903046,14,4170,78,63,31.434156,31.228264,31.00057,29.407764,27.382805,25.489166,24.22816,23.774784,22.326021,21.28603,20.347378,16.816246,12.970823,11.94592,9.817734,31.318674,30.979553,30.863827,30.099888,27.202337,24.769157,23.545977,23.226631,22.076693,21.040285,20.400127,17.239632,13.5056305,12.083224,9.167363,,30.5014,30.16375,29.8528,29.29,24.98827272727273,23.603454545454543,23.29972727272727,23.11777777777778,22.43008333333333,19.85077777777778,15.971090909090908,13.104500000000002,11.25,8.863428571428573
24.906826666666667,56.90475,2021-06-02,6903058,14,4170,80,48,31.412256,31.11234,30.86372,28.92684,26.28017,24.077765,22.977213,22.610859,21.592566,21.079077,20.670607,16.910196,0.12718922,0.11146605,0.08075191,31.835047,31.342844,31.180975,30.0347,27.015564,24.726677,23.338694,22.908018,22.390179,21.908964,21.185308,18.730888,0.0,0.0,0.0,,32.211,31.4115,30.62246153846154,27.078846153846158,24.251,23.60377777777778,23.30588888888889,23.1232,22.399454545454542,21.0128,20.9661,,,
24.19911,57.94947,2021-06-02,6903062,14,4170,77,52,31.908623,31.615269,31.339746,29.212065,26.325054,23.905037,22.769081,22.351551,21.089487,20.506678,20.220182,16.639605,12.463217,11.5371,9.533285,32.133152,31.654133,31.580156,30.747368,27.513626,24.15244,22.989319,22.538134,21.58449,21.219734,20.972168,17.058718,12.1879635,10.964782,9.151982,,32.244,31.84925,30.074,26.217,23.899,23.00777777777778,22.973666666666663,22.1232,21.189666666666668,20.6192,17.472,12.73525,10.745947368421051,
24.9814,58.63082666666666,2021-06-02,6903063,14,4170,80,55,31.423512,31.189272,30.961908,28.914886,26.248537,24.160482,23.061495,22.684608,21.336592,20.489666,19.881628,16.438288,12.645634,11.93741,0.15675609,32.196144,31.704672,31.665854,30.373089,27.297556,24.558947,23.095524,22.660452,21.742699,21.274666,21.010254,17.315073,12.625233,11.942595,0.0,,31.925444444444445,31.45153333333333,31.055,27.383,23.9,23.163,22.6388,21.85354545454545,21.428,20.126454545454543,17.7988,12.826809523809525,11.01195,
16.4,86.98333333333333,2021-06-03,2902236,289,4171,46,168,30.214563,30.158075,30.132998,30.061865,29.752216,28.600897,26.232073,25.006155,20.80869,18.227352,15.791883,11.524052,9.614249,8.842101,7.1190066,30.21781,30.071321,30.028107,29.920439,29.719017,29.245857,26.817072,25.228401,20.214819,17.59853,15.404859,11.414502,9.584125,8.782098,7.126774,,29.996,29.63,28.987697916666665,28.79203,28.58848,27.16363636363636,23.735039603960395,20.35766666666667,17.290625,14.32003448275862,11.68310358565737,9.996397590361449,8.59928,6.676523809523809
12.34,70.424,2021-06-03,2902254,145,4171,29,102,29.718534,29.687881,29.685244,29.704573,29.62777,28.898314,26.911549,25.723341,21.002895,18.414799,16.377382,12.765518,11.0909195,10.273557,8.247741,29.611347,29.60915,29.604755,29.598896,29.59157,29.403332,26.800959,25.355114,21.234383,18.903011,16.730583,12.774652,11.069521,9.920316,7.925138,,29.813,29.815,29.8155,29.773636363636363,28.482,26.5087,23.2755,20.088,18.35,15.757944444444444,13.00932,11.70884,10.10928,7.85016
15.865115,67.293518,2021-06-03,2902272,77,4171,43,89,30.42568,30.370705,30.371025,30.402601,30.270388,29.14378,26.900673,26.189802,23.123785,20.843164,18.651405,14.332835,12.224903,11.349038,9.358902,30.303507,30.299112,30.291788,30.2808,30.273476,29.538836,27.30781,26.186438,22.937315,21.161139,18.820978,14.246864,12.111057,11.2167425,9.125614,,30.244972222222223,30.20271971153846,30.122118226600985,29.906,29.24123373493976,27.756703015075377,25.0805,23.103611940298507,20.93419802955665,17.78754696969697,14.137128358208956,12.448312376237624,10.9935,8.5193
17.900795,69.509262,2021-06-03,2902273,77,4171,52,98,30.386112,30.336584,30.33619,30.353317,30.047192,28.108292,25.6551,24.803637,22.019947,19.907644,17.798653,13.956671,12.125394,11.311738,9.299962,30.61626,30.369427,30.351116,30.389202,30.214148,28.51854,26.06412,24.821894,21.77346,20.013397,18.150059,15.260567,12.728507,11.810022,9.616352,,30.583613095238096,30.52779411764706,30.484019900497515,30.37770731707317,28.165308457711443,26.111073170731707,24.323752688172043,22.285212121212123,19.86283251231527,16.746045226130654,14.084255,12.607859296482411,10.974514705882353,8.581601990049752
20.084492,67.65551,2021-06-03,2902276,76,4171,60,91,30.263374,30.208408,30.18898,30.130814,29.618994,27.425415,25.362757,24.890429,23.298218,21.563438,19.468569,15.193955,12.52011,11.65988,9.7447,30.099155,29.996613,29.970245,29.940214,27.73629,25.34779,24.406599,24.03232,22.969543,21.879665,20.216284,16.354107,13.137943,12.279519,9.74453,,30.192370680628272,30.183304926108374,30.122426341463413,29.94503103448276,26.58174975124378,24.366353266331657,23.252987,22.85067623762376,21.349643718592965,18.283119607843137,15.8996,12.73329306930693,11.19098724489796,8.9046255
19.91,90.431,2021-06-03,2902278,148,4171,60,182,30.158089,30.097294,30.093418,30.034176,29.781067,29.002632,26.99326,25.659492,21.150848,18.563065,16.074211,11.893636,10.031103,9.19302,7.5551047,30.323282,30.205359,30.159948,30.101353,30.002472,29.450941,27.518753,26.095615,20.735588,17.662252,14.876766,11.719199,10.185461,9.395886,7.7112646,,30.056,29.863,29.724,29.52990909090909,29.062,27.479,25.54533333333333,22.662,17.829,14.550470588235294,11.909384615384615,10.18068,8.7086,6.86872
14.31,87.413,2021-06-03,2902768,49,4171,37,170,30.319435,30.23674,30.207676,30.09404,29.80311,29.185946,27.431496,26.118105,21.255009,18.430666,15.86353,11.601244,9.635914,8.859556,7.290693,30.624317,30.49321,30.458784,30.374554,30.210485,29.179937,27.761925,26.524826,21.221931,18.386639,15.964446,11.363232,9.69692,8.866329,7.3223367,,30.477818181818183,30.414416666666668,30.251666666666665,30.11515625,29.8240412371134,27.80709523809524,24.6714,20.575970588235293,17.872846153846154,14.624335260115606,11.906664031620553,10.049964,8.543215384615385,6.673300395256917
13.36,90.977,2021-06-03,2902770,48,4171,33,184,30.177887,30.07721,30.04139,29.844898,29.316694,28.353626,25.750591,23.758177,18.55928,16.175835,14.324721,11.386735,9.594416,8.894992,7.262169,30.41191,30.078646,29.984161,29.833277,29.721214,28.379375,25.982086,24.265236,18.804865,16.263283,14.344279,11.459914,9.69985,8.97766,7.388989,,30.0655,29.9118,29.89552083333333,29.63657894736842,27.694646464646464,26.68745098039216,22.09247058823529,19.619106796116505,17.102285714285713,14.077428571428571,11.67387351778656,10.102407114624503,8.823023529411765,6.905059288537549
13.171,91.285,2021-06-03,2902772,48,4171,33,185,30.19185,30.094997,30.058325,29.859114,29.354656,28.451208,25.893744,23.914036,18.696024,16.301596,14.403085,11.433257,9.633087,8.943894,7.2984304,30.389935,30.032503,29.936552,29.82229,29.78054,28.817377,26.487473,24.584581,18.775566,16.159277,14.306925,11.544877,9.7958,9.138065,7.4790797,,30.2476,30.071,29.8636,29.700923076923075,28.445932038834957,26.948444444444444,22.89478,19.43968316831683,17.250308411214952,13.959194285714286,11.830613821138211,10.160708,8.79609638554217,6.964548387096774
6.476,79.423,2021-06-03,2902775,65,4171,6,138,28.583933,28.557306,28.549643,28.450573,27.851065,26.393198,23.679018,22.239277,18.860212,16.48883,14.708057,11.652784,9.8088045,8.916243,7.1935596,28.700186,28.669424,28.624744,28.397686,28.111301,27.358349,24.60802,23.264717,20.27195,17.189825,15.021058,11.755089,10.106357,9.45375,7.279855,28.562,28.558,28.52530188679245,27.51248514851485,26.80170588235294,24.981317757009343,23.103257425742573,21.26229896907217,20.03066019417476,18.028921348314608,15.092817142857143,12.334474103585658,10.41805078125,9.074885826771654,6.78312048192771
9.967,87.358,2021-06-03,2902852,50,4171,20,169,30.109962,30.049658,30.04859,30.056345,29.98076,29.236801,26.633999,24.681145,19.374454,16.744106,14.682535,11.419902,9.551472,8.824716,7.2465944,30.381878,30.188513,30.152622,30.10648,29.886013,29.338877,26.899837,25.527237,19.009216,16.224464,14.494431,11.390331,9.493301,8.7154455,7.2461624,,,30.023593220338984,29.82428,29.680788461538462,28.944791666666667,27.117444444444445,22.6301,18.30113043478261,15.880829787234042,13.4602,11.396153846153846,9.722717391304348,8.470892156862744,6.689274725274726
11.558955,46.61264666666667,2021-06-03,6902946,412,4171,26,6,30.644983,30.5328,30.53006,30.545872,30.174688,28.098415,23.845596,22.24276,18.86438,17.494907,16.46945,15.820715,14.789826,14.38606,11.966675,30.21195,30.129917,30.119663,30.062532,28.17356,25.582903,23.550371,22.70806,20.540758,19.100773,18.071688,15.574053,13.497574,13.493179,10.966979,,31.2635,31.084727272727275,30.995545454545454,30.346,26.134500000000003,24.582,21.889,20.40655555555556,20.087,17.28805882352941,16.132631578947368,16.7037,14.216999999999995,10.481285714285717
10.369808333333332,62.576125,2021-06-03,6902947,300,4171,21,70,29.293589,29.229801,29.221752,29.22728,29.169575,28.639498,27.59676,26.983788,23.744211,20.763456,17.960163,13.053494,11.381947,10.737507,8.729501,28.889156,28.886227,28.879635,28.870846,28.862057,28.744865,26.581957,25.56679,21.76101,20.075655,18.002106,13.086673,11.501663,10.738457,8.686148,,28.947,28.951666666666668,28.954,28.93875,27.73676923076923,26.4005,24.17186666666667,21.6055,19.537727272727277,17.236571428571427,13.7179,11.855,10.415142857142856,
21.472011666666667,60.89882833333333,2021-06-03,6903007,15,4171,66,64,29.94562,29.859688,29.816875,29.593641,28.52958,26.446747,24.82232,24.269432,22.486832,21.135906,19.764147,16.357172,12.80839,11.820995,9.8388405,29.220222,29.21729,29.209234,29.190191,29.156498,26.693289,24.475449,23.905605,22.492722,21.671652,20.905514,16.641224,12.49852,12.059053,10.36491,,29.482,29.48227272727273,29.4755,29.434727272727272,25.812,24.171,23.691,22.7665,22.13030769230769,19.54458333333333,16.673451612903225,13.2355,11.708052631578946,9.507238095238094
15.442,92.362,2021-06-04,2902280,148,4172,42,189,30.370052,30.293982,30.304335,30.253845,29.811155,28.554031,25.835022,24.011127,19.297573,16.698887,14.5763035,11.390225,9.680936,8.914401,7.1860366,30.837458,30.62505,30.5833,30.449995,30.113804,28.582994,26.653004,25.010132,18.80633,16.40025,14.230018,11.243843,9.541642,8.869991,7.222724,,30.695,30.509,30.215545454545456,29.9438,28.36336363636364,26.693,22.08633333333333,18.706,16.25311111111111,13.067222222222222,11.40528,9.90896,8.51148,6.6994
18.909,90.203,2021-06-04,2902282,148,4172,56,181,30.170757,30.13209,30.128994,30.107643,29.923468,28.877914,26.697762,25.248613,20.67178,18.141684,15.772701,11.552745,9.763227,9.02282,7.3284225,30.64922,30.582567,30.554735,30.453657,30.179724,28.700918,26.209143,24.5692,19.86398,17.110722,14.83282,11.284127,9.635395,8.930052,7.243965,,30.578,30.571,30.209,29.91590909090909,28.43788888888889,24.966,21.065727272727276,18.014,16.271,13.790722222222223,11.76844,10.0296,8.58696,6.89524
15.95838,59.27934,2021-06-04,2902390,208,4172,44,57,29.199333,29.162607,29.157887,29.116634,28.677423,26.824034,24.547577,23.82085,21.426678,19.803541,18.25102,14.7133,12.4116535,11.7125,9.84599,28.057833,28.054903,28.046114,27.99997,27.758263,25.801172,24.121677,23.627277,22.017365,20.02658,18.555101,15.029115,12.197485,11.394727,9.422255,,28.10884,28.1105,28.11598,28.0792,27.29604081632653,24.5935,23.645,20.9225,19.658653846153847,18.09476923076923,15.947,12.792,11.27,9.046
6.8164,54.76053,2021-06-04,2902392,210,4172,7,39,27.89111,27.857147,27.84937,27.819023,27.692217,27.273539,26.523996,26.01155,23.399942,20.835773,17.882383,12.587545,10.94623,10.397247,8.496906,28.070284,28.06296,28.037325,27.76339,26.639088,25.770409,25.52797,25.544817,23.315256,20.913572,17.266731,12.13303,11.562456,10.8285475,9.470595,,27.279666666666664,26.92983870967742,26.25678431372549,25.767377358490567,25.23101923076923,23.8825,23.396,22.12848979591837,19.85989795918368,15.0165,12.5718431372549,11.008153846153846,10.406346153846153,8.590137254901961
8.52162,83.63799,2021-06-04,2902394,206,4172,14,155,30.075155,30.02887,30.028816,30.043861,29.818314,28.622356,25.859241,24.07557,19.365814,17.048954,15.079083,11.414394,9.549975,8.802135,7.298267,30.081575,30.084505,30.085238,30.083773,29.997345,28.927977,26.683035,24.529648,18.815119,16.470566,14.610889,11.443068,9.293344,8.52501,6.9378033,,29.942,29.941483870967744,29.943115384615385,29.946040816326533,29.70717307692308,27.64088,24.018,19.418846153846157,17.115,13.546,11.898,9.933076923076923,8.157647058823528,
13.278901666666666,58.85854333333333,2021-06-04,6902943,371,4172,33,55,29.457647,29.390495,29.390722,29.35009,28.866558,27.52791,25.358397,24.50238,21.406082,19.33321,17.517267,13.918518,12.06431,11.373975,9.562095,29.187262,29.18653,29.185797,29.184332,29.179205,29.161627,25.43495,24.124607,20.734123,18.726494,17.19422,13.677023,11.973357,11.277535,9.396619,,29.174,29.1704,29.177714285714284,29.1804,29.1382,25.3185,23.768666666666668,21.626727272727276,19.6576,16.655,13.6754,12.2422,10.6965,8.83759090909091
14.784306666666666,55.546415,2021-06-04,6902948,351,4172,39,42,29.495897,29.44607,29.443836,29.389301,28.712517,26.27548,23.742184,22.934074,20.587809,19.088173,17.645826,14.289092,12.215257,11.596782,9.72627,29.124271,29.116947,29.103031,29.070803,28.02414,24.665884,23.121891,22.089876,19.416456,18.253334,17.153202,13.945097,12.431135,11.717734,9.7005825,,29.7415,29.74009090909091,29.703833333333336,28.37872727272727,24.19,22.768,20.794,19.66281818181818,18.109,17.518153846153847,14.424095238095235,12.618636363636362,11.157529411764706,9.013
22.09409,61.47493,2021-06-04,6903008,15,4172,68,66,29.537437,29.459883,29.42651,29.215302,27.900513,25.92912,24.575941,24.03498,22.259792,20.969486,19.706629,16.491476,12.976032,12.050878,10.034057,29.058352,28.990234,28.94995,28.878902,28.516342,25.715475,23.813318,23.291819,21.889187,21.06885,20.148167,16.337992,12.851558,12.1301,10.040437,,27.82090909090909,27.675,27.6735,27.66230769230769,25.832,23.514642857142857,23.23709090909091,21.9844,20.318,18.644181818181817,17.478444444444452,13.658052631578949,11.6531,9.40458823529412
24.680758333333333,60.500818333333335,2021-06-04,6903046,15,4172,79,62,31.3819,31.193087,30.974411,29.331356,27.239,25.33503,24.053923,23.56657,21.97353,20.927729,20.016687,16.601765,12.832511,11.836923,9.7636595,31.128971,31.100407,31.05939,30.140903,27.441114,24.645374,23.282297,22.928526,21.708273,20.719475,19.979706,17.465223,12.795159,11.681845,9.183477,,30.48190909090909,30.461454545454547,29.35033333333333,26.329545454545453,24.440454545454543,23.06,22.93563636363636,23.105090909090908,21.255333333333333,19.942,15.883666666666668,12.998529411764704,11.2696,8.825050000000001
24.200315,58.319345,2021-06-04,6903062,15,4172,77,53,32.009865,31.7087,31.43691,29.267923,26.316135,23.85424,22.716307,22.271952,20.940855,20.330713,20.001575,16.571304,12.398517,11.471899,9.434915,32.226906,32.16025,32.03354,30.92462,27.693075,24.148777,22.943907,22.625294,21.630634,21.198492,20.924559,16.947386,12.231177,10.988953,9.183477,,32.33681818181818,32.31736363636364,29.406333333333336,26.2646,23.658285714285714,23.053071428571428,22.94,21.8624,21.30718181818182,20.721642857142857,17.8749,12.789714285714286,10.81642105263158,
24.99161,58.26549333333333,2021-06-04,6903063,15,4172,80,53,31.396986,31.113203,30.848993,28.642826,25.910875,23.754015,22.59489,22.127537,20.761257,20.004328,19.530626,16.180277,12.431006,11.5913105,9.601577,32.077488,32.042328,31.97055,30.332071,27.206,24.361187,23.024475,22.702932,21.698751,21.198492,20.962645,16.34605,12.40257,11.465774,9.271371,,32.292545454545454,31.956636363636363,29.664,26.065,23.78522222222222,23.30646153846154,22.9756,22.132,21.4335,20.2054,16.860777777777777,12.941,11.0275,
